timestamp,code,side,price,qty,reason,pnl,holding_days,return_pct
2024-08-20,TSLA.US,buy,221.1705,1695.53,signal,0.0,0,0.0
2024-08-22,TSLA.US,sell,220.3298,1695.53,signal,-1425.5086,1,-0.38
2024-08-20,SPY.US,buy,558.239,1119.59,signal,0.0,0,0.0
2024-08-22,SPY.US,sell,555.5521,1119.59,signal,-3008.2263,2,-0.48
2024-08-26,IONQ.US,buy,7.584,82045.06,signal,0.0,0,0.0
2024-08-27,IONQ.US,sell,7.2664,82045.06,signal,-26059.588,0,-4.19
2024-09-06,APLD.US,buy,4.6073,52607.07,signal,0.0,0,0.0
2024-09-06,APLD.US,sell,4.6141,52607.07,signal,357.1518,0,0.15
2024-09-09,TSLA.US,buy,215.7078,1124.05,signal,0.0,0,0.0
2024-09-09,TSLA.US,sell,217.6111,1124.05,signal,2139.4438,0,0.88
2024-09-12,MU.US,buy,86.6763,2803.54,signal,0.0,0,0.0
2024-09-13,MU.US,sell,91.2643,2803.54,signal,12862.7055,1,5.29
2024-09-16,MU.US,buy,87.2936,4690.05,signal,0.0,0,0.0
2024-09-17,MU.US,sell,88.2559,4690.05,signal,4512.8977,1,1.1
2024-09-17,SPY.US,buy,563.0214,922.98,signal,0.0,0,0.0
2024-09-19,SPY.US,sell,571.2142,922.98,signal,7561.8734,1,1.46
2024-09-18,MU.US,buy,88.1641,3393.63,signal,0.0,0,0.0
2024-09-19,MU.US,sell,89.2953,3393.63,signal,3839.0901,1,1.28
2024-09-20,MU.US,buy,89.5448,5588.15,signal,0.0,0,0.0
2024-09-23,MU.US,sell,93.4932,5588.15,signal,22064.1491,3,4.41
2024-09-20,IONQ.US,buy,7.994,62595.73,signal,0.0,0,0.0
2024-09-25,IONQ.US,sell,7.946,62595.73,signal,-3002.7148,5,-0.6
2024-09-26,IONQ.US,buy,7.8189,48912.18,signal,0.0,0,0.0
2024-09-27,IONQ.US,sell,9.6202,48912.18,signal,88104.5288,0,23.04
2024-09-26,TSLA.US,buy,254.4171,2505.34,signal,0.0,0,0.0
2024-09-30,TSLA.US,sell,259.5002,2505.34,signal,12734.7725,3,2.0
2024-09-30,TSLA.US,buy,259.8299,1347.85,signal,0.0,0,0.0
2024-10-01,TSLA.US,sell,250.0082,1347.85,signal,-13238.0814,0,-3.78
2024-10-02,IONQ.US,buy,8.7344,53424.55,signal,0.0,0,0.0
2024-10-03,IONQ.US,sell,9.1104,53424.55,signal,20091.7834,0,4.31
2024-10-08,IONQ.US,buy,9.3997,31825.08,signal,0.0,0,0.0
2024-10-09,IONQ.US,sell,9.5852,31825.08,signal,5903.7813,0,1.97
2024-10-09,IONQ.US,buy,9.375,68487.95,signal,0.0,0,0.0
2024-10-10,IONQ.US,sell,9.3903,68487.95,signal,1049.0652,0,0.16
2024-10-21,MU.US,buy,109.8249,3219.9,signal,0.0,0,0.0
2024-10-21,MU.US,sell,108.4058,3219.9,signal,-4569.4005,0,-1.29
2024-10-18,APLD.US,buy,7.8989,44994.65,signal,0.0,0,0.0
2024-10-21,APLD.US,sell,8.5757,44994.65,signal,30450.6892,3,8.57
2024-10-15,SPY.US,buy,579.6297,611.64,signal,0.0,0,0.0
2024-10-23,SPY.US,sell,578.5906,611.64,signal,-635.5747,7,-0.18
2024-10-24,IONQ.US,buy,15.6328,32923.24,signal,0.0,0,0.0
2024-10-25,IONQ.US,sell,16.012,32923.24,signal,12483.7669,1,2.43
2024-10-28,IONQ.US,buy,17.6316,32832.94,signal,0.0,0,0.0
2024-10-31,IONQ.US,sell,15.5022,32832.94,signal,-69913.3789,3,-12.08
2024-11-11,SPY.US,buy,599.1794,1149.8,signal,0.0,0,0.0
2024-11-14,SPY.US,sell,594.8224,1149.8,signal,-5009.6898,3,-0.73
2024-11-19,IONQ.US,buy,27.5037,9974.04,signal,0.0,0,0.0
2024-11-21,IONQ.US,sell,28.6657,9974.04,signal,11588.992,1,4.22
2024-11-27,IONQ.US,buy,29.0795,9511.26,signal,0.0,0,0.0
2024-11-29,IONQ.US,sell,35.997,9511.26,signal,65793.7497,2,23.79
2024-12-04,MU.US,buy,101.1305,3468.61,signal,0.0,0,0.0
2024-12-04,MU.US,sell,101.919,3468.61,signal,2734.9101,0,0.78
2024-12-05,MU.US,buy,101.0105,3663.8,signal,0.0,0,0.0
2024-12-09,MU.US,sell,102.8286,3663.8,signal,6661.0748,3,1.8
2024-12-10,MU.US,buy,99.8999,3717.83,signal,0.0,0,0.0
2024-12-10,MU.US,sell,98.6806,3717.83,signal,-4533.0948,0,-1.22
2024-11-26,SPY.US,buy,600.6702,1153.8,signal,0.0,0,0.0
2024-12-11,SPY.US,sell,606.2567,1153.8,signal,6445.7469,14,0.93
2024-12-19,IONQ.US,buy,37.1536,7980.29,signal,0.0,0,0.0
2024-12-23,IONQ.US,sell,41.5504,7980.29,signal,35088.1373,3,11.83
2024-12-30,IONQ.US,buy,44.5723,9166.72,signal,0.0,0,0.0
2025-01-03,IONQ.US,sell,46.7565,9166.72,signal,20022.2744,4,4.9
2025-01-14,TSLA.US,buy,409.1945,1104.37,signal,0.0,0,0.0
2025-01-15,TSLA.US,sell,426.5567,1104.37,signal,19174.3379,1,4.24
2025-01-17,MU.US,buy,104.631,6987.54,signal,0.0,0,0.0
2025-01-17,MU.US,sell,105.1924,6987.54,signal,3922.7609,0,0.54
2025-01-22,MU.US,buy,109.0443,7245.87,signal,0.0,0,0.0
2025-01-22,MU.US,sell,109.4403,7245.87,signal,2869.0808,0,0.36
2025-01-23,MU.US,buy,103.5117,7650.47,signal,0.0,0,0.0
2025-01-23,MU.US,sell,104.8176,7650.47,signal,9990.2795,0,1.26
2025-02-07,MU.US,buy,92.9465,8429.93,signal,0.0,0,0.0
2025-02-10,MU.US,sell,95.5922,8429.93,signal,22303.3007,3,2.85
2025-02-12,SPY.US,buy,601.7447,674.79,signal,0.0,0,0.0
