timestamp,code,option_type,strike,expiry,side,price,qty,pnl,entry_date
2022-08-02,MU.US,call,62.0,2022-08-23,buy,2.4961,35,0.0,2022-08-02
2022-08-03,MU.US,call,62.0,2022-08-23,close,3.5823,35,3801.6624,2022-08-02
2022-08-05,MU.US,call,62.0,2022-08-26,buy,2.6228,34,0.0,2022-08-05
2022-08-09,MU.US,call,62.0,2022-08-26,close,0.9644,34,-5638.5598,2022-08-05
2022-08-09,AVGO.US,call,53.0,2022-08-30,buy,1.5642,50,0.0,2022-08-09
2022-08-15,IONQ.US,call,6.0,2022-09-05,buy,0.6776,50,0.0,2022-08-15
2022-08-16,IONQ.US,call,6.0,2022-09-05,close,2.4767,50,8995.5437,2022-08-15
2022-08-16,AVGO.US,call,53.0,2022-08-30,close,2.6124,50,5240.8621,2022-08-09
2022-11-09,MU.US,call,56.0,2022-11-30,buy,2.4164,31,0.0,2022-11-09
2022-11-10,MU.US,call,56.0,2022-11-30,close,5.3861,31,9206.0319,2022-11-09
2023-01-25,MU.US,call,62.0,2023-02-15,buy,2.1799,49,0.0,2023-01-25
2023-02-07,MU.US,call,62.0,2023-02-15,close,1.5907,49,-2887.2977,2023-01-25
2023-02-09,IONQ.US,call,5.0,2023-03-02,buy,0.2341,50,0.0,2023-02-09
2023-02-10,IONQ.US,call,5.0,2023-03-02,close,0.2776,50,217.3371,2023-02-09
2023-03-10,AVGO.US,call,61.0,2023-03-31,buy,1.9159,48,0.0,2023-03-10
2023-03-21,AVGO.US,call,61.0,2023-03-31,close,2.9858,48,5135.5676,2023-03-10
2023-03-21,MU.US,call,59.0,2023-04-11,buy,1.6574,36,0.0,2023-03-21
2023-03-29,MU.US,call,59.0,2023-04-11,close,4.9607,36,11891.7342,2023-03-21
2023-06-29,HOOD.US,call,10.0,2023-07-20,buy,0.2997,50,0.0,2023-06-29
2023-06-30,HOOD.US,call,10.0,2023-07-20,close,0.2966,50,-15.7643,2023-06-29
2023-08-04,MU.US,call,70.0,2023-08-25,buy,2.1386,41,0.0,2023-08-04
2023-08-08,MU.US,call,70.0,2023-08-25,close,0.9918,41,-4701.8795,2023-08-04
